target_id	length	eff_length	est_counts	tpm
ENST00000881636.1	2292	2043	0	0
ENST00000881637.1	2604	2355	4.85808	0.152199
ENST00000881638.1	2364	2115	38.926	1.3579
ENST00000881639.1	1560	1311	0	0
ENST00000881640.1	2586	2337	12.3328	0.389349
ENST00000881641.1	1659	1410	0	0
ENST00000881642.1	2325	2076	0	0
ENST00000881643.1	1502	1253	0	0
ENST00000881644.1	2492	2243	0	0
ENST00000881645.1	2351	2102	0	0
ENST00000881646.1	2266	2017	0	0
ENST00000881647.1	2550	2301	15.5524	0.498677
ENST00000881648.1	2172	1923	0	0
ENST00000881649.1	2123	1874	0	0
ENST00000881650.1	2261	2012	28.3855	1.04089
ENST00000940849.1	2242	1993	0	0
ENST00000940850.1	2236	1987	0.00214526	7.96561e-05
ENST00000940851.1	2323	2074	0	0
ENST00000940852.1	2235	1986	0	0
ENST00000940853.1	2334	2085	0	0
ENST00000940854.1	2453	2204	62.9173	2.10618
ENST00000956819.1	1632	1383	0	0
ENST00000956820.1	2200	1951	0	0
ENST00000956821.1	2577	2328	59.0745	1.87221
ENST00000956822.1	1709	1460	0	0
ENST00000956823.1	2409	2160	0	0
ENST00000956824.1	2165	1916	0	0
ENST00000956825.1	2342	2093	5.24433e-07	1.84867e-08
ENST00000956826.1	2269	2020	0	0
ENST00000956827.1	2387	2138	0	0
ENST00000430436.5	8769	8520	0	0
ENST00000202677.12	9545	9296	1019.54	8.09184
ENST00000427175.2	2623	2374	29.3908	0.913415
ENST00000495793.2	682	433	2.20787	0.376204
ENST00000424981.1	628	379	1.33382	0.259655
ENST00000909985.1	6850	6601	319.233	3.56809
ENST00000934890.1	9372	9123	283.29	2.29103
ENST00000613958.2	2880	2631	104.915	2.94208
ENST00000611621.2	1513	1264	71.9963	4.20243
ENST00000234310.8	3024	2775	1462.07	38.8726
ENST00000409752.5	851	602	65.8912	8.07547
ENST00000409377.1	684	435	7.23092e-06	1.22643e-06
ENST00000334384.5	5047	4798	4.73127e-08	7.27537e-10
ENST00000651603.1	4970	4721	42.307	0.661173
ENST00000383303.6	1507	1258	0	0
ENST00000476761.5	1377	1128	0.142857	0.00934395
ENST00000383304.2	1422	1173	0	0
ENST00000490708.1	1497	1248	0	0
ENST00000435006.5	1111	862	0	0
ENST00000455026.1	1111	862	0	0
ENST00000487859.5	1111	862	0	0
ENST00000496173.1	1111	862	0	0
ENST00000331426.6	4176	3927	268.864	5.05136
ENST00000409092.1	579	330	4	0.894301
ENST00000328913.8	5326	5077	8.83146	0.12834
ENST00000473233.5	4748	4499	3.92367	0.0643449
ENST00000478652.1	574	325	0	0
ENST00000464626.1	564	315	0	0
ENST00000468976.5	589	340	0	0
ENST00000488149.5	7813	7564	10.2171	0.0996584
ENST00000447025.6	2394	2145	0	0
ENST00000414362.6	3031	2782	0	0
ENST00000475664.1	460	211	0	0
ENST00000459750.5	3090	2841	10.7298	0.278648
ENST00000492331.1	661	412	0	0
ENST00000640043.1	1115	866	0	0
ENST00000482017.1	570	321	1.51574	0.348383
ENST00000461074.1	7666	7417	28.1887	0.280404
ENST00000475758.5	1361	1112	0.507828	0.0336938
ENST00000479455.5	2782	2533	0	0
ENST00000459890.1	1355	1106	0	0
ENST00000414687.6	1909	1660	0	0
ENST00000452030.5	1726	1477	0.867172	0.0433174
ENST00000457819.5	497	248	0	0
ENST00000490407.1	620	371	0	0
ENST00000461462.5	543	294	0	0
ENST00000485360.5	567	318	0	0
ENST00000482409.1	548	299	0.0420024	0.0103643
ENST00000462634.5	493	244	0.199583	0.0603492
ENST00000464533.1	504	255	0.34935	0.101078
ENST00000467835.5	2706	2457	0	0
ENST00000426729.6	2392	2143	0	0
ENST00000457884.6	2362	2113	0	0
ENST00000422012.6	2290	2041	0	0
ENST00000431888.6	2230	1981	0	0
ENST00000417610.2	2249	2000	0	0
ENST00000491949.5	2499	2250	0	0
ENST00000460024.1	2506	2257	0	0
ENST00000392056.8	6954	6705	0	0
ENST00000344657.5	6804	6555	20	0.22511
ENST00000490603.1	544	295	0	0
ENST00000280245.8	2358	2109	0	0
ENST00000342404.8	1975	1726	2.15304	0.0920339
ENST00000529676.2	393	144	0	0
ENST00000526729.1	1029	780	0	0
ENST00000475962.5	451	202	1.0185	0.372004
ENST00000216133.10	4111	3862	470.792	8.99402
ENST00000401405.7	784	535	0	0
ENST00000490741.1	734	485	0	0
ENST00000434260.1	472	223	0	0
ENST00000477827.1	526	277	5.73788	1.5283
ENST00000482294.1	3014	2765	53.6396	1.43129
ENST00000858776.1	4147	3898	0.0810216	0.00153355
ENST00000858777.1	4163	3914	0	0
ENST00000858778.1	3936	3687	4.7446e-07	9.49432e-09
ENST00000858779.1	3829	3580	0.0333263	0.000686817
ENST00000858780.1	3912	3663	0.0549635	0.00110707
ENST00000858781.1	4100	3851	8.05983	0.154415
ENST00000858782.1	3830	3581	72.0016	1.48346
ENST00000858783.1	3711	3462	93.289	1.98811
ENST00000858784.1	1219	970	18.0767	1.37494
ENST00000944728.1	3724	3475	0	0
ENST00000944729.1	3824	3575	41.8656	0.86401
ENST00000944730.1	3834	3585	0.583272	0.0120038
ENST00000944731.1	3717	3468	89.4162	1.90228
ENST00000689936.2	15169	14920	106.631	0.527295
ENST00000688602.2	15322	15073	0	0
ENST00000359596.8	15400	15151	3.39886e-06	1.65512e-08
ENST00000593322.2	15308	15059	0.0079666	3.90314e-05
ENST00000713952.1	15067	14818	97.0022	0.48298
ENST00000594335.6	15347	15098	0	0
ENST00000355481.8	15377	15128	2.35448e-05	1.14829e-07
ENST00000713953.1	15257	15008	1.85245e-06	9.10671e-09
ENST00000599547.7	15200	14951	4.16067e-07	2.0532e-09
ENST00000594111.1	548	299	0	0
ENST00000600337.1	421	172	0	0
ENST00000601514.5	863	614	0	0
ENST00000596431.5	515	266	0	0
ENST00000692547.1	654	405	45.3584	8.26305
ENST00000443109.5	3198	2949	0	0
ENST00000426469.5	3187	2938	0	0
ENST00000419790.6	3535	3286	0	0
ENST00000452705.5	3249	3000	0	0
ENST00000453856.5	1003	754	0.30496	0.0298407
ENST00000450421.5	1013	764	0	0
ENST00000429069.5	427	178	0	0
ENST00000418079.1	459	210	0	0
ENST00000426384.5	708	459	0.362606	0.0582853
ENST00000450818.5	588	339	0.0243682	0.00530348
ENST00000552520.2	3338	3089	0	0
ENST00000361507.5	6110	5861	1062.76	13.3782
ENST00000340149.6	6052	5803	235.036	2.98827
ENST00000528329.1	556	307	26.8984	6.46435
ENST00000526030.1	650	401	6.80773	1.25255
ENST00000528886.5	543	294	5.61218	1.40839
ENST00000530915.1	567	318	7.66687	1.77881
ENST00000534823.1	568	319	6.22308	1.4393
ENST00000247225.7	3336	3087	312.22	7.46212
ENST00000855967.1	3236	2987	30.5591	0.75482
ENST00000358293.7	5152	4903	166.765	2.50946
ENST00000360816.8	5086	4837	87.0573	1.3279
ENST00000469084.5	880	631	0	0
ENST00000421092.1	419	170	2.20167	0.955524
ENST00000890684.1	3975	3726	0	0
ENST00000890685.1	1650	1401	10.643	0.560483
ENST00000890686.1	4498	4249	34.4309	0.597859
ENST00000890687.1	5396	5147	20.02	0.286978
ENST00000890688.1	4051	3802	21.8965	0.424914
ENST00000890689.1	2404	2155	11.8511	0.405741
ENST00000935326.1	5069	4820	0	0
ENST00000398080.5	2704	2455	22.9188	0.688775
ENST00000380045.7	2679	2430	147.959	4.49233
ENST00000380043.7	2830	2581	0	0
ENST00000380041.8	2887	2638	0	0
ENST00000427362.2	846	597	0	0
ENST00000419185.1	817	568	0	0
ENST00000487842.1	4615	4366	77.8825	1.31611
ENST00000895837.1	1449	1200	0	0
ENST00000895838.1	1486	1237	0	0
ENST00000895839.1	1584	1335	0	0
ENST00000895840.1	3917	3668	83.3561	1.67666
ENST00000918259.1	1412	1163	0	0
ENST00000918260.1	1922	1673	10.7623	0.47462
ENST00000267584.9	3283	3034	86.5863	2.10558
ENST00000555570.1	1345	1096	14.4702	0.974093
ENST00000556643.1	601	352	2.78931	0.584643
ENST00000554313.1	531	282	0	0
ENST00000554706.1	715	466	13.998	2.21624
ENST00000856701.1	3596	3347	14.5455	0.320635
ENST00000856702.1	3154	2905	0	0
ENST00000856703.1	3200	2951	0	0
ENST00000856704.1	3076	2827	4.97189	0.129758
ENST00000856705.1	3202	2953	0	0
ENST00000856706.1	3352	3103	0	0
ENST00000856707.1	2460	2211	41.6197	1.38883
ENST00000856708.1	2170	1921	22.9879	0.882895
ENST00000639955.1	3479	3230	0	0
ENST00000640648.1	5166	4917	121.458	1.82249
ENST00000546181.2	1036	787	0	0
ENST00000542095.6	2385	2136	23.6094	0.815494
ENST00000638237.1	2517	2268	0	0
ENST00000639276.1	2646	2397	18.1471	0.55857
ENST00000450991.6	2446	2197	0	0
ENST00000639038.1	2423	2174	0	0
ENST00000639595.1	2587	2338	0	0
ENST00000639071.1	2578	2329	0	0
ENST00000339754.11	2634	2385	54.7858	1.69479
ENST00000640099.1	3313	3064	0	0
ENST00000640209.1	2473	2224	4.81555	0.159753
ENST00000638787.1	2067	1818	0	0
ENST00000639811.1	2175	1926	0	0
ENST00000639167.1	2197	1948	0	0
ENST00000537796.2	3418	3169	0	0
ENST00000544891.6	4899	4650	0	0
ENST00000541948.2	728	479	0	0
ENST00000638883.1	3940	3691	0	0
ENST00000640481.1	3216	2967	0	0
ENST00000545807.6	3113	2864	0	0
ENST00000540083.1	863	614	95.5704	11.484
ENST00000640072.1	3456	3207	8.23754	0.189512
ENST00000639841.1	1982	1733	0	0
ENST00000638334.1	728	479	6.22301	0.958523
ENST00000640091.1	2115	1866	257.866	10.1958
ENST00000438094.5	3523	3274	0	0
ENST00000460735.5	1802	1553	0	0
ENST00000486623.5	4220	3971	0	0
ENST00000434660.6	4299	4050	0	0
ENST00000423604.6	4510	4261	0	0
ENST00000414980.6	4065	3816	0	0
ENST00000483304.1	837	588	0.297756	0.0373612
ENST00000470098.5	2364	2115	0	0
ENST00000487021.1	486	237	0.38806	0.120806
ENST00000474366.1	407	158	0.142857	0.0667087
ENST00000468622.1	659	410	0	0
ENST00000463819.1	1252	1003	2.54555	0.187248
ENST00000548767.2	1739	1490	0	0
ENST00000399215.5	4272	4023	0	0
ENST00000481477.5	2761	2512	0	0
ENST00000399212.5	3258	3009	0	0
ENST00000332131.9	2991	2742	56.1819	1.5117
ENST00000487297.5	3358	3109	30.6235	0.726729
ENST00000469482.1	702	453	0	0
ENST00000399205.5	1208	959	1.97345e-07	1.51825e-08
ENST00000399208.6	1165	916	23.1777	1.86686
ENST00000399201.5	1212	963	0	0
ENST00000399207.5	1160	911	27.431	2.22157
ENST00000424303.5	796	547	0	0
ENST00000429161.5	745	496	0	0
ENST00000485865.1	549	300	0	0
ENST00000446166.5	754	505	28.4002	4.14924
ENST00000442559.5	431	182	8.78501	3.5613
ENST00000460704.1	795	546	1	0.135128
ENST00000443703.1	707	458	0	0
ENST00000902513.1	3146	2897	0	0
ENST00000902514.1	2776	2527	0	0
ENST00000902515.1	3182	2933	0	0
ENST00000902516.1	4147	3898	41.6222	0.787808
ENST00000902517.1	2612	2363	0	0
ENST00000931864.1	3007	2758	0	0
ENST00000931865.1	3069	2820	0	0
ENST00000931866.1	3067	2818	2.59838e-05	6.80298e-07
ENST00000931867.1	3142	2893	0	0
ENST00000931868.1	3305	3056	0	0
ENST00000931869.1	3262	3013	0	0
ENST00000962396.1	2982	2733	31.0678	0.838704
ENST00000962397.1	2779	2530	0	0
ENST00000962398.1	3102	2853	0	0
ENST00000962399.1	3074	2825	40.2799	1.05198
ENST00000359570.9	5274	5025	39.1733	0.575164
ENST00000451407.4	2545	2296	6.80677	0.218729
ENST00000445964.6	4902	4653	81.354	1.28998
ENST00000467393.5	431	182	1.09552	0.444107
ENST00000474278.2	568	319	0.0144872	0.00335067
ENST00000496402.2	569	320	0	0
ENST00000415617.5	3628	3379	10.8643	0.23722
ENST00000493078.1	401	152	2.66874	1.29539
ENST00000472517.1	527	278	0.00109778	0.000291345
ENST00000493632.5	958	709	5.03363	0.523809
ENST00000480983.1	439	190	0	0
ENST00000465281.1	568	319	1.67141	0.386572
ENST00000417661.1	588	339	0.340159	0.0740321
ENST00000491070.1	528	279	0	0
ENST00000610372.4	5991	5742	37.8496	0.486335
ENST00000400358.9	6701	6452	26.7914	0.306364
ENST00000470591.1	344	95.0839	3	2.32783
ENST00000400359.4	4317	4068	0	0
ENST00000473458.5	5336	5087	11.2151	0.162659
ENST00000480523.1	3694	3445	14.876	0.318592
ENST00000872030.1	5739	5490	0	0
ENST00000930603.1	5741	5492	0	0
ENST00000945264.1	5807	5558	49.8125	0.661237
ENST00000356578.8	1706	1457	0	0
ENST00000397270.1	828	579	0	0
ENST00000301645.4	2877	2628	2	0.056149
ENST00000482556.5	4682	4433	0	0
ENST00000371941.4	6752	6503	342.935	3.89077
ENST00000496915.1	478	229	0	0
ENST00000620554.1	362	113.011	1	0.652857
ENST00000935959.1	6780	6531	46.0654	0.520394
ENST00000488240.5	752	503	0	0
ENST00000486729.5	1276	1027	0	0
ENST00000461470.5	1873	1624	0	0
ENST00000383487.7	1552	1303	0	0
ENST00000383483.8	1530	1281	0	0
ENST00000458668.6	1447	1198	0	0
ENST00000485321.5	1536	1287	0	0
ENST00000400341.7	1599	1350	0	0
ENST00000461937.5	966	717	31.2618	3.21686
ENST00000449884.1	782	533	40.3511	5.58555
ENST00000470176.1	1073	824	0	0
ENST00000464623.1	858	609	33.7207	4.08523
ENST00000482939.1	511	262	0	0
ENST00000295755.7	701	452	0	0
ENST00000466887.5	523	274	0	0
ENST00000448498.6	2157	1908	0	0
ENST00000496724.1	2277	2028	0	0
ENST00000273173.4	2202	1953	0	0
ENST00000397262.5	639	390	0	0
ENST00000381330.5	465	216	0	0
ENST00000250971.7	503	254	0	0
ENST00000421783.1	464	215	0	0
ENST00000512523.1	297	51.6221	0	0
ENST00000331289.5	1485	1236	65	3.88001
ENST00000491959.5	2189	1940	0	0
ENST00000478083.1	523	274	0	0
ENST00000306176.5	3619	3370	0	0
ENST00000466937.2	3733	3484	0	0
ENST00000649464.1	2222	1973	11.9002	0.445003
ENST00000648261.1	4336	4087	72.9263	1.31649
ENST00000389586.6	1868	1619	11	0.501283
ENST00000216489.8	2597	2348	32.8576	1.03247
ENST00000557057.5	1750	1501	0	0
ENST00000555100.1	649	400	4.70619	0.868055
ENST00000554097.1	497	248	2.19888	0.654166
ENST00000856894.1	2684	2435	21.8076	0.660764
ENST00000856895.1	1648	1399	0	0
ENST00000856896.1	1919	1670	95.7688	4.23102
ENST00000301886.3	2392	2143	183.676	6.32366
ENST00000696351.1	4147	3898	0	0
ENST00000696352.1	4948	4699	0	0
ENST00000696353.1	4472	4223	0	0
ENST00000696354.1	3229	2980	2.31882	0.05741
ENST00000696322.1	2400	2151	11.4076	0.391283
ENST00000452869.2	4549	4300	9.97606	0.17117
ENST00000643728.2	3128	2879	0	0
ENST00000696311.1	3052	2803	7.06036	0.185841
ENST00000696355.1	2613	2364	0	0
ENST00000696312.1	6212	5963	35.0419	0.433571
ENST00000696356.1	3661	3412	0.141663	0.00306326
ENST00000646255.1	2888	2639	0	0
ENST00000650831.1	3017	2768	14.2033	0.378583
ENST00000324138.7	2894	2645	0	0
ENST00000696357.1	3081	2832	0	0
ENST00000696323.1	2217	1968	2.18103	0.0817664
ENST00000696313.1	324	75.5516	2.57146	2.51115
ENST00000489126.1	559	310	1.50437	0.35804
ENST00000918434.1	2625	2376	0	0
ENST00000531072.1	1362	1113	12.7572	0.845665
ENST00000533017.1	755	506	8.03314	1.17131
ENST00000398846.6	1563	1314	0	0
ENST00000652489.1	1261	1012	69.2271	5.047
ENST00000674184.1	1366	1117	6.98251	0.461207
ENST00000533753.5	690	441	15.6721	2.62195
ENST00000532450.5	635	386	5.43965	1.03973
ENST00000358658.8	2708	2459	9.0768	0.27234
ENST00000526799.5	959	710	3.47142	0.360734
ENST00000528977.5	2385	2136	0	0
ENST00000529274.5	2427	2178	0	0
ENST00000340252.8	2376	2127	0	0
ENST00000355721.7	2100	1851	0	0
ENST00000356632.7	2118	1869	0	0
ENST00000526516.5	800	551	10.8266	1.4497
ENST00000532802.5	566	317	6.1783	1.43796
ENST00000530995.5	942	693	0	0
ENST00000533842.5	495	246	0	0
ENST00000534568.1	850	601	0	0
ENST00000533340.5	851	602	0	0
ENST00000531746.1	1099	850	6.65691	0.577818
ENST00000528884.5	973	724	0	0
ENST00000531174.1	769	520	0	0
ENST00000529685.5	604	355	4.3883	0.912023
ENST00000530139.2	563	314	0.240494	0.0565083
ENST00000524445.1	622	373	0.116767	0.0230966
ENST00000532432.1	464	215	1.93266	0.663214
ENST00000556816.6	2581	2332	68.9597	2.18175
ENST00000298818.12	851	602	58.6362	7.18632
ENST00000554924.1	489	240	16.8449	5.1784
ENST00000555139.1	925	676	18.0565	1.97072
ENST00000857193.1	629	380	50.014	9.71059
ENST00000264071.7	2277	2028	4.86448	0.176973
ENST00000714086.1	2140	1891	0	0
ENST00000596291.2	1442	1193	4.08325	0.252524
ENST00000594075.6	1222	973	0	0
ENST00000594276.6	1120	871	0	0
ENST00000598635.2	1580	1331	0	0
ENST00000597686.6	1603	1354	0	0
ENST00000595324.5	1050	801	0	0
ENST00000601152.5	590	341	0	0
ENST00000598006.1	565	316	1.72658	0.403123
ENST00000596926.5	548	299	0	0
ENST00000594290.5	553	304	2.62929	0.638119
ENST00000601640.5	543	294	0	0
ENST00000216446.9	1513	1264	256.864	14.9932
ENST00000556532.1	695	446	38.455	6.36144
ENST00000555803.5	578	329	0	0
ENST00000554395.1	612	363	0	0
ENST00000553387.1	736	487	0	0
ENST00000557388.1	280	39.4439	3	5.61149
ENST00000858707.1	2670	2421	75.5124	2.30123
ENST00000474604.5	1188	939	0	0
ENST00000454286.6	1372	1123	0	0
ENST00000469995.1	1514	1265	0	0
ENST00000413252.1	543	294	0	0
ENST00000371657.9	1973	1724	96.6004	4.13408
ENST00000371674.8	2110	1861	0	0
ENST00000396059.7	1983	1734	0.00354159	0.000150691
ENST00000557021.5	2258	2009	466.42	17.1291
ENST00000617119.4	2432	2183	0	0
ENST00000625172.3	2297	2048	1.07364e-08	3.8678e-10
ENST00000340309.7	2536	2287	0	0
ENST00000371677.7	2459	2210	0	0
ENST00000415862.6	2387	2138	0	0
ENST00000483534.5	1155	906	0	0
ENST00000492371.6	535	286	3.09918	0.799499
ENST00000486653.5	563	314	76.6092	18.0007
ENST00000490555.1	549	300	8.01466	1.97107
ENST00000493090.5	563	314	3.69977	0.869326
ENST00000467839.5	566	317	1.6025	0.372972
ENST00000472923.5	421	172	13.0726	5.60751
ENST00000432266.5	569	320	2.25739	0.520469
ENST00000470565.5	728	479	14.6238	2.25248
ENST00000490289.5	628	379	0	0
ENST00000461960.5	649	400	9.93431	1.83238
ENST00000462217.5	1095	846	12.79	1.11542
ENST00000473860.1	639	390	1.56582	0.296221
ENST00000468926.1	569	320	1.70463	0.393023
ENST00000866194.1	2190	1941	57.1712	2.17315
ENST00000866195.1	2175	1926	15.9434	0.610746
ENST00000936103.1	2193	1944	0	0
ENST00000936104.1	2071	1822	0	0
ENST00000936105.1	1881	1632	0.315885	0.0142806
ENST00000649669.1	586	337	2.93119	0.64173
ENST00000357086.10	9767	9518	725.655	5.62499
ENST00000354582.12	9876	9627	0.000343049	2.62907e-06
ENST00000649015.2	9908	9659	50.3961	0.384948
ENST00000467056.6	2845	2596	0.408941	0.0116223
ENST00000456211.8	9506	9257	62.4609	0.497824
ENST00000443694.5	9647	9398	4.01912	0.0315525
ENST00000648266.1	9767	9518	8.29237e-06	6.42792e-08
ENST00000477577.2	2628	2379	36.9662	1.14643
ENST00000544951.6	2799	2550	0.223212	0.00645826
ENST00000650294.1	9353	9104	1.39962e-06	1.13427e-08
ENST00000648309.1	9311	9062	1.07115e-08	8.72091e-11
ENST00000302640.13	9305	9056	0	0
ENST00000491868.2	187	11.4228	0	0
ENST00000649051.1	2142	1893	0	0
ENST00000650079.1	4740	4491	15.2479	0.250498
ENST00000648038.1	6998	6749	0	0
ENST00000650146.1	1364	1115	7.65311	0.506408
ENST00000647717.1	6659	6410	0	0
ENST00000648431.1	6517	6268	0	0
ENST00000648212.1	6373	6124	0	0
ENST00000647624.1	3172	2923	11.261	0.284241
ENST00000648016.1	5773	5524	0	0
ENST00000647673.1	3058	2809	12.7671	0.335333
ENST00000649414.1	2266	2017	16.5096	0.603903
ENST00000648390.1	1601	1352	0	0
ENST00000648564.1	745	496	0	0
ENST00000649425.1	1013	764	3	0.289711
ENST00000494681.5	580	331	0	0
ENST00000649144.1	4370	4121	0	0
ENST00000487016.1	697	448	2.46461	0.40589
ENST00000649694.1	6907	6658	28.28	0.313381
ENST00000479831.1	591	342	0	0
ENST00000647900.1	1358	1109	3.77846	0.251374
ENST00000648510.1	3368	3119	6.02848	0.142603
ENST00000481415.2	1019	770	0	0
ENST00000649272.1	663	414	2.54876	0.454219
ENST00000467545.6	1652	1403	0	0
ENST00000650139.1	4188	3939	5.15889	0.096629
ENST00000649767.1	2632	2383	0	0
ENST00000650074.1	2666	2417	0	0
ENST00000463980.6	2639	2390	0	0
ENST00000493491.6	2678	2429	0	0
ENST00000490572.1	632	383	12.1465	2.33986
ENST00000648208.1	2444	2195	0	0
ENST00000649314.1	2400	2151	0	0
ENST00000650552.1	2831	2582	6.22619	0.177911
ENST00000648770.1	2526	2277	0	0
ENST00000647997.1	2328	2079	0	0
ENST00000472205.1	652	403	11.9992	2.19677
ENST00000649430.1	2042	1793	59.378	2.44333
ENST00000478515.2	565	316	12.9519	3.024
ENST00000649139.1	2229	1980	7.6629	0.285539
ENST00000647685.1	1650	1401	0	0
ENST00000649908.1	1626	1377	0.00141691	7.59183e-05
ENST00000451748.6	1933	1684	0.202072	0.00885323
ENST00000424672.6	3445	3196	32.7927	0.75702
ENST00000480637.1	797	548	1.34127	0.180582
ENST00000446074.1	892	643	1.65209	0.189566
ENST00000517294.5	1790	1541	6.46434	0.309499
ENST00000370809.5	2228	1979	0	0
ENST00000695460.1	2319	2070	2.69747	0.0961444
ENST00000695461.1	471	222	0	0
ENST00000918519.1	1699	1450	9.83819	0.500593
ENST00000711329.1	1381	1132	0	0
ENST00000381348.5	1540	1291	0	0
ENST00000884376.1	1479	1230	0	0
ENST00000884377.1	1673	1424	2	0.103623
ENST00000884378.1	1686	1437	2	0.102686
ENST00000884379.1	1601	1352	0	0
ENST00000884380.1	1691	1442	0	0
ENST00000945271.1	1657	1408	0	0
ENST00000945272.1	1723	1474	0	0
ENST00000945273.1	1375	1126	0	0
ENST00000945274.1	1627	1378	0	0
ENST00000372685.8	1174	925	8.23952	0.6572
ENST00000360000.8	1131	882	0	0
ENST00000451678.1	449	200	0	0
ENST00000866567.1	1304	1055	22.7051	1.58784
ENST00000866568.1	1788	1539	0	0
ENST00000866569.1	1296	1047	568.354	40.0507
ENST00000866570.1	1377	1128	0	0
ENST00000866571.1	1073	824	0.00557513	0.000499189
ENST00000918610.1	1220	971	0	0
ENST00000918611.1	1223	974	0.0019723	0.0001494
ENST00000918612.1	1310	1061	21.38	1.48672
ENST00000918613.1	1477	1228	0	0
ENST00000918614.1	1167	918	218.792	17.5843
ENST00000918615.1	1208	959	0	0
ENST00000918616.1	1342	1093	47.5216	3.20781
ENST00000216341.9	891	642	8.57526	0.985485
ENST00000415355.7	923	674	0	0
ENST00000382540.5	816	567	0	0
ENST00000532263.5	517	268	4.7503	1.30775
ENST00000554242.5	665	416	0	0
ENST00000530830.1	772	523	4.67444	0.659425
ENST00000526004.1	819	570	0	0
ENST00000859020.1	827	578	0	0
ENST00000229332.12	1296	1047	49.4292	3.48317
ENST00000345999.9	841	592	0	0
ENST00000352620.9	615	366	0	0
ENST00000360500.5	597	348	12.5708	2.66515
ENST00000641376.1	349	100.049	0	0
ENST00000323205.10	1656	1407	0	0
ENST00000445195.5	583	334	0	0
ENST00000415371.1	552	303	0	0
ENST00000478203.1	551	302	0	0
ENST00000248924.11	1473	1224	43.342	2.61255
ENST00000426858.1	558	309	5.90514	1.40997
ENST00000451984.1	716	467	1.95328	0.308593
ENST00000892357.1	1821	1572	4.63892	0.217722
ENST00000892358.1	1605	1356	0	0
ENST00000892359.1	1853	1604	0	0
ENST00000892360.1	1599	1350	0	0
ENST00000892361.1	1618	1369	2.20349e-08	1.18753e-09
ENST00000892362.1	1617	1368	11.0202	0.594345
ENST00000892363.1	1493	1244	0	0
ENST00000892364.1	1242	993	0	0
ENST00000892365.1	1395	1146	0	0
ENST00000892366.1	1535	1286	0	0
ENST00000892367.1	1702	1453	0	0
ENST00000892368.1	1550	1301	0	0
ENST00000892369.1	1707	1458	1.13421e-07	5.7395e-09
ENST00000892370.1	1499	1250	0	0
ENST00000912827.1	1337	1088	0	0
ENST00000912828.1	1383	1134	0	0
ENST00000945451.1	1729	1480	8.61683e-07	4.2956e-08
ENST00000945452.1	1434	1185	30.4253	1.89432
ENST00000248071.6	2820	2571	123.668	3.5489
ENST00000592003.1	564	315	31.3317	7.33856
ENST00000479794.2	964	715	0	0
ENST00000448386.2	992	743	31.1533	3.09352
ENST00000451019.3	1137	888	0	0
ENST00000490338.5	1746	1497	0	0
ENST00000488059.1	1919	1670	8.81774	0.389563
ENST00000440269.5	663	414	0	0
ENST00000424874.5	766	517	0	0
ENST00000476119.1	4569	4320	0	0
ENST00000439344.6	1347	1098	0	0
ENST00000412948.6	1397	1148	0	0
ENST00000449417.1	612	363	0	0
ENST00000714249.1	2954	2705	0	0
ENST00000714250.1	2952	2703	9	0.24566
ENST00000448587.6	3652	3403	1218.45	26.417
ENST00000646675.1	946	697	0	0
ENST00000590789.1	583	334	56.4108	12.461
ENST00000587632.2	524	275	3.10891	0.83409
ENST00000646160.1	603	354	193.106	40.2466
ENST00000370277.5	1413	1164	30.0258	1.90318
ENST00000493482.1	958	709	1.29791	0.135063
ENST00000892144.1	919	670	0	0
ENST00000918827.1	1096	847	338.353	29.4729
ENST00000267406.11	2476	2227	0	0
ENST00000555436.1	718	469	1.75125	0.275495
ENST00000859360.1	5088	4839	25.186	0.384009
ENST00000859361.1	2520	2271	4.40695	0.143172
ENST00000699221.1	153	8.56458	0	0
ENST00000529290.5	789	540	0	0
ENST00000525464.1	672	423	0	0
ENST00000533015.5	563	314	0	0
ENST00000275517.8	2475	2226	39.8733	1.32158
ENST00000524733.5	835	586	0	0
ENST00000404147.3	1012	763	0	0
ENST00000479032.6	1004	755	3.12669	0.305545
ENST00000531401.5	858	609	0	0
ENST00000527430.1	692	443	0	0
ENST00000462902.1	569	320	0	0
ENST00000593711.6	2107	1858	0	0
ENST00000629319.3	2276	2027	0	0
ENST00000689654.1	2200	1951	0	0
ENST00000715564.1	1327	1078	0	0
ENST00000595671.5	2054	1805	0	0
ENST00000597281.5	2037	1788	0	0
ENST00000601070.5	1965	1716	0	0
ENST00000599935.5	2226	1977	0	0
ENST00000693159.1	2291	2042	0	0
ENST00000650111.1	2475	2226	0	0
ENST00000596270.1	561	312	0	0
ENST00000593931.1	483	234	0	0
ENST00000522396.5	571	322	0	0
ENST00000522242.5	607	358	0	0
ENST00000397944.8	5318	5069	0	0
ENST00000326929.8	2328	2079	8.45978	0.300222
ENST00000493950.6	6779	6530	7.74078	0.0874599
ENST00000681847.1	5255	5006	3.21196	0.0473388
ENST00000473647.1	242	21.9082	0	0
ENST00000480328.6	3072	2823	0	0
ENST00000367490.5	2123	1874	0	0
ENST00000326916.13	1313	1064	0	0
ENST00000523560.1	434	185	0	0
ENST00000470716.3	1832	1583	0	0
ENST00000707164.1	1534	1285	1.3521	0.0776321
ENST00000696539.1	2423	2174	0	0
ENST00000696533.1	2093	1844	0	0
ENST00000696534.1	1993	1744	376.005	15.9069
