target_id	length	eff_length	est_counts	tpm
ENST00000442396.7	2992	2743	0	0
ENST00000559098.5	2865	2616	17.111	0.111005
ENST00000561251.5	1951	1702	0	0
ENST00000560568.5	583	334	49.5743	2.51892
ENST00000559155.5	1770	1521	0	0
ENST00000558490.5	931	682	0	0
ENST00000558462.5	756	507	0	0
ENST00000557803.5	2219	1970	38.8128	0.33436
ENST00000560112.1	876	627	0	0
ENST00000420933.2	2123	1874	61.3884	0.555932
ENST00000892179.1	3074	2825	7.43055e-05	4.46383e-07
ENST00000892180.1	2101	1852	0	0
ENST00000892181.1	2910	2661	0	0
ENST00000892182.1	2867	2618	0	0
ENST00000892183.1	2198	1949	70.5689	0.614479
ENST00000920913.1	2729	2480	0	0
ENST00000946739.1	1990	1741	82.1183	0.800472
ENST00000946740.1	2610	2361	1.19089e-08	8.56012e-11
ENST00000946741.1	2841	2592	5.84986	0.0383015
ENST00000946742.1	1920	1671	0	0
ENST00000335542.13	1434	1185	63.0491	0.902954
ENST00000481287.5	656	407	9.77171	0.407456
ENST00000491589.5	570	321	0	0
ENST00000430179.5	856	607	0	0
ENST00000422159.5	401	152	0	0
ENST00000287656.11	1313	1064	0	0
ENST00000437422.6	443	194	0	0
ENST00000439975.6	326	77.4659	12.2717	2.68844
ENST00000446937.2	217	15.7717	0	0
ENST00000449238.6	440	191	0	0
ENST00000457360.5	855	606	0	0
ENST00000429122.1	793	544	0	0
ENST00000475759.5	536	287	8.36931	0.494895
ENST00000476283.1	728	479	35.7371	1.26616
ENST00000425479.1	227	17.866	0	0
ENST00000910666.1	1512	1263	19.9136	0.267578
ENST00000910668.1	1039	790	0	0
ENST00000910670.1	1002	753	0	0
ENST00000910671.1	1629	1380	65.8875	0.810268
ENST00000338144.8	5215	4966	1.05305	0.00359872
ENST00000394363.6	5126	4877	106.704	0.371306
ENST00000370935.5	3963	3714	6.31623	0.0288616
ENST00000370927.5	3788	3539	4.04416	0.0193933
ENST00000714528.1	4092	3843	111.012	0.490237
ENST00000714529.1	3948	3699	0	0
ENST00000686943.1	3649	3400	2.98981	0.0149235
ENST00000432489.5	1515	1266	0.0706209	0.000946682
ENST00000492263.1	819	570	14.3112	0.426095
ENST00000900502.1	4199	3950	19.0881	0.0820106
ENST00000900503.1	3606	3357	0.0248072	0.00012541
ENST00000900504.1	3579	3330	45.3478	0.231109
ENST00000900505.1	3688	3439	81.3308	0.401354
ENST00000900506.1	3341	3092	37.4388	0.205488
ENST00000900507.1	3368	3119	65.1181	0.354316
ENST00000900508.1	3702	3453	27.0859	0.133123
ENST00000900509.1	3418	3169	194.201	1.04
ENST00000900510.1	3695	3446	0	0
ENST00000900511.1	3488	3239	0	0
ENST00000900512.1	2660	2411	99.1836	0.698148
ENST00000900513.1	2692	2443	1.51927e-08	1.0554e-10
ENST00000900514.1	3750	3501	1.57169e-05	7.61868e-08
ENST00000900515.1	3199	2950	9.55224	0.0549526
ENST00000937154.1	5211	4962	56.3626	0.19277
ENST00000937155.1	5217	4968	63.3117	0.216276
ENST00000937156.1	3735	3486	0	0
ENST00000937157.1	3377	3128	3.60948e-07	1.95832e-09
ENST00000937158.1	3583	3334	0	0
ENST00000937159.1	3405	3156	126.446	0.679944
ENST00000937160.1	3630	3381	85.0774	0.427045
ENST00000937161.1	3268	3019	1.15805e-08	6.50982e-11
ENST00000937162.1	2610	2361	14.7441	0.105981
ENST00000937163.1	2586	2337	24.423	0.177356
ENST00000951708.1	3742	3493	178.924	0.869311
ENST00000951709.1	3511	3262	6.63661e-05	3.45277e-07
ENST00000951710.1	3221	2972	0.0475905	0.000271754
ENST00000951711.1	3194	2945	0.0247393	0.000142563
ENST00000951712.1	3165	2916	0.180272	0.00104917
ENST00000951713.1	3190	2941	0.159161	0.000918429
ENST00000951714.1	4667	4418	57.974	0.222696
ENST00000951715.1	3496	3247	0	0
ENST00000951716.1	3698	3449	101.328	0.498588
ENST00000261250.8	3817	3568	990.836	4.71283
ENST00000545746.5	2168	1919	847.58	7.49567
ENST00000544258.1	727	478	20.6722	0.733946
ENST00000509318.2	574	325	284.316	14.8464
ENST00000541014.5	1049	800	99.8961	2.11916
ENST00000544697.1	685	436	0	0
ENST00000535887.1	568	319	22.1098	1.17625
ENST00000542080.5	561	312	37.5954	2.04496
ENST00000535030.1	561	312	10.2409	0.557044
ENST00000908046.1	3738	3489	1117.77	5.43698
ENST00000908047.1	2159	1910	54.1724	0.481337
ENST00000508591.5	3429	3180	5.25634e-05	2.80519e-07
ENST00000295488.8	3543	3294	591.514	3.04752
ENST00000512539.1	631	382	0	0
ENST00000510985.1	3315	3066	150.426	0.832639
ENST00000515482.1	574	325	62.6858	3.27333
ENST00000440639.2	744	495	38.3295	1.31411
ENST00000874005.1	3367	3118	88.2658	0.48042
ENST00000874006.1	3068	2819	0	0
ENST00000942363.1	3447	3198	112.522	0.597122
ENST00000942364.1	3558	3309	268.871	1.37896
ENST00000942365.1	3265	3016	3.38566	0.019051
ENST00000308508.5	8290	8041	747.768	1.5782
ENST00000900311.1	4751	4502	0	0
ENST00000941445.1	5264	5015	0	0
ENST00000374879.5	2575	2326	0	0
ENST00000906121.1	2419	2170	0	0
ENST00000906122.1	2575	2326	0	0
ENST00000906123.1	2331	2082	0	0
ENST00000906124.1	2365	2116	130.856	1.0495
ENST00000921423.1	2363	2114	0	0
ENST00000921424.1	2535	2286	0	0
ENST00000921425.1	2534	2285	0	0
ENST00000943592.1	2203	1954	0	0
ENST00000713935.1	2234	1985	28.0451	0.239774
ENST00000413209.6	4733	4484	247.769	0.937747
ENST00000672805.1	2478	2229	327.162	2.49091
ENST00000403435.5	2568	2319	69.8857	0.511437
ENST00000672461.1	2935	2686	184.226	1.16399
ENST00000361452.8	5884	5635	51.623	0.155473
ENST00000403999.7	2999	2750	84.1051	0.519032
ENST00000673312.2	2516	2267	16.3787	0.122612
ENST00000361166.10	2276	2027	0	0
ENST00000338641.10	5950	5701	3436.14	10.2288
ENST00000672896.1	5995	5746	617.011	1.82235
ENST00000334961.11	2020	1771	0	0
ENST00000353887.8	1845	1596	0	0
ENST00000432151.5	1000	751	19.623	0.443436
ENST00000361676.8	1716	1467	75.1342	0.869186
ENST00000397789.3	1857	1608	109.368	1.15428
ENST00000906700.1	3108	2859	13.6995	0.0813195
ENST00000906701.1	2335	2086	0	0
ENST00000906702.1	2372	2123	302.747	2.42011
ENST00000912971.1	2037	1788	20.968	0.199019
ENST00000958075.1	3182	2933	64.6859	0.374285
ENST00000307961.11	2741	2492	458.826	3.12468
ENST00000567229.5	2003	1754	666.463	6.44839
ENST00000565723.1	408	159	263.744	28.1508
ENST00000568588.5	1864	1615	25056.2	263.299
ENST00000561775.5	1396	1147	122.512	1.81267
ENST00000569696.5	569	320	7.31409	0.387896
ENST00000564744.1	671	422	53.3756	2.14652
ENST00000564647.5	1110	861	162.617	3.2053
ENST00000563473.1	475	226	533.245	40.0427
ENST00000566039.5	1099	850	0	0
ENST00000564439.5	582	333	9200.83	468.908
ENST00000566622.5	817	568	174.911	5.22607
ENST00000569438.2	565	316	0	0
ENST00000566624.5	819	570	104.8	3.12027
ENST00000561554.5	580	331	83.2447	4.26809
ENST00000566491.1	593	344	0	0
ENST00000564517.1	550	301	3.00321	0.169326
ENST00000856033.1	1426	1177	17060.1	245.985
ENST00000856034.1	1339	1090	37.2481	0.579939
ENST00000912452.1	1760	1511	640.722	7.19631
ENST00000912453.1	1190	941	17.5308	0.316168
ENST00000912454.1	865	616	49.8335	1.37292
ENST00000912455.1	982	733	2203.28	51.0117
ENST00000912456.1	903	654	12406.7	321.945
ENST00000912457.1	871	622	22.9875	0.627202
ENST00000912458.1	1170	921	587.376	10.8233
ENST00000912459.1	1445	1196	179.085	2.54117
ENST00000912460.1	475	226	4.15507	0.312015
ENST00000912461.1	377	128.001	0	0
ENST00000941454.1	1394	1145	14904.2	220.906
ENST00000941455.1	1409	1160	9.06901e-07	1.3268e-08
ENST00000418703.7	3245	2996	0.00238716	1.35221e-05
ENST00000674908.1	3266	3017	0	0
ENST00000675670.1	3597	3348	29.1947	0.147987
ENST00000261740.7	3228	2979	41.0866	0.234064
ENST00000538125.5	2804	2555	61.2057	0.406542
ENST00000536838.1	2514	2265	0	0
ENST00000537083.5	2436	2187	0	0
ENST00000541794.5	2475	2226	41.1927	0.314051
ENST00000544971.5	2295	2046	16.1223	0.133729
ENST00000675533.1	2326	2077	7.96145	0.065052
ENST00000676376.1	2060	1811	5.76333	0.0540082
ENST00000909280.1	3450	3201	155.471	0.824267
ENST00000909281.1	3269	3020	5.83065e-05	3.27654e-07
ENST00000621632.5	5573	5324	382.414	1.21899
ENST00000555762.1	5573	5324	475.462	1.51559
ENST00000553400.1	618	369	0	0
ENST00000553451.1	486	237	0	0
ENST00000544005.5	2214	1965	0	0
ENST00000555054.1	2769	2520	0	0
ENST00000556635.1	656	407	29.4449	1.22778
ENST00000555324.1	810	561	139.324	4.21472
ENST00000900312.1	2580	2331	27.7056	0.201711
ENST00000900313.1	2760	2511	36.6855	0.247944
ENST00000900314.1	2959	2710	0	0
ENST00000900315.1	2936	2687	0	0
ENST00000900316.1	2366	2117	0	0
ENST00000934361.1	3042	2793	9492.42	57.6781
ENST00000946905.1	2940	2691	0	0
ENST00000946906.1	3287	3038	135.346	0.756069
ENST00000491525.5	564	315	49.1135	2.64603
ENST00000461477.5	586	337	6.89671	0.34731
ENST00000485303.6	5197	4948	251.066	0.861118
ENST00000319792.7	1549	1300	45.7491	0.597234
ENST00000486596.5	732	483	0	0
ENST00000493615.5	1876	1627	195.485	2.03906
ENST00000488016.1	829	580	6.5653	0.192102
ENST00000470618.1	554	305	0	0
ENST00000481766.1	530	281	25.0115	1.51056
ENST00000478327.1	549	300	1.02841	0.058177
ENST00000485506.1	314	66.2053	0	0
ENST00000911298.1	2479	2230	159.352	1.21271
ENST00000911299.1	2137	1888	98.7334	0.887497
ENST00000372270.6	534	285	178.99	10.6583
ENST00000372267.6	472	223	49.3009	3.75193
ENST00000372263.4	776	527	69.3336	2.23274
ENST00000465660.1	427	178	88.0186	8.39188
ENST00000941179.1	695	446	23.3572	0.888773
ENST00000545521.5	2333	2084	609.037	4.95965
ENST00000219782.11	2765	2516	1266.98	8.54606
ENST00000322945.11	2540	2291	1563.55	11.5822
ENST00000562337.5	1574	1325	1.44892e-08	1.85581e-10
ENST00000563402.1	1461	1212	0.0702008	0.000982979
ENST00000566906.6	1455	1206	347.174	4.88545
ENST00000561855.1	672	423	0	0
ENST00000567444.5	635	386	356.429	15.6708
ENST00000568411.5	599	350	52.9832	2.56907
ENST00000563012.1	646	397	0	0
ENST00000562557.5	475	226	93.94	7.05419
ENST00000568544.5	1464	1215	1283	17.9207
ENST00000569978.1	567	318	25.9878	1.38691
ENST00000568282.1	1593	1344	117.84	1.48798
ENST00000565777.1	1313	1064	0	0
ENST00000237623.11	1581	1332	4474.42	57.0082
ENST00000683440.1	2506	2257	112.256	0.844075
ENST00000683087.1	1592	1343	0	0
ENST00000504310.5	557	308	14.1672	0.780617
ENST00000513981.5	719	470	0	0
ENST00000509334.5	760	511	45.0152	1.49501
ENST00000682655.1	834	585	51.1851	1.48489
ENST00000508233.6	923	674	5013.47	126.236
ENST00000360804.4	1196	947	1.14962e-07	2.0602e-09
ENST00000395080.8	1561	1312	1285.33	16.626
ENST00000682599.1	4066	3817	95.966	0.426678
ENST00000683620.1	2760	2511	334.109	2.25812
ENST00000682554.1	3026	2777	111.848	0.683532
ENST00000684710.1	2869	2620	0	0
ENST00000684106.1	3828	3579	0	0
ENST00000684450.1	2637	2388	0	0
ENST00000681973.1	1808	1559	18.6222	0.202717
ENST00000509659.5	1664	1415	7.61972	0.0913876
ENST00000508002.5	568	319	0.990607	0.0527006
ENST00000614857.5	1728	1479	0	0
ENST00000682865.1	1862	1613	27.3404	0.287657
ENST00000505146.1	252	25.369	0	0
ENST00000682627.1	1498	1249	0	0
ENST00000682448.1	3064	2815	163.898	0.988096
ENST00000683168.1	2332	2083	0	0
ENST00000682026.1	1531	1282	0	0
ENST00000882522.1	1475	1226	0	0
ENST00000882523.1	1546	1297	23294.2	304.799
ENST00000882524.1	2481	2232	1255.25	9.54425
ENST00000882525.1	1427	1178	0	0
ENST00000920430.1	1419	1170	0	0
ENST00000942419.1	1467	1218	0	0
ENST00000942420.1	1403	1154	0	0
ENST00000718301.1	762	513	105.262	3.48223
ENST00000464651.1	390	141	252.018	30.3331
ENST00000299166.9	678	429	0	0
ENST00000370322.5	713	464	2090.23	76.4506
ENST00000370320.4	684	435	75.1288	2.93104
ENST00000528425.5	608	359	0	0
ENST00000466088.5	829	580	137.535	4.0243
ENST00000529437.1	602	353	37.5273	1.80417
ENST00000531418.5	585	336	0	0
ENST00000531189.1	577	328	12.3212	0.637504
ENST00000894511.1	528	279	6.58214	0.400376
ENST00000894512.1	671	422	4.99623	0.200925
ENST00000894513.1	671	422	0	0
ENST00000937695.1	746	497	491.128	16.7704
ENST00000937696.1	761	512	201.835	6.69009
ENST00000941273.1	595	346	0	0
ENST00000941274.1	689	440	0	0
ENST00000377966.4	4412	4163	676.33	2.75713
ENST00000475774.5	1128	879	22.9384	0.442873
ENST00000479053.1	1717	1468	72.8997	0.842761
ENST00000905832.1	4289	4040	0	0
ENST00000905833.1	4232	3983	157.468	0.670946
ENST00000905834.1	4326	4077	0	0
ENST00000929594.1	4214	3965	26.8591	0.114962
ENST00000929595.1	4195	3946	22.2925	0.0958751
ENST00000943608.1	4150	3901	0	0
ENST00000943609.1	4305	4056	203.212	0.850267
ENST00000465259.5	5306	5057	1053.87	3.53672
ENST00000310053.10	5320	5071	934.873	3.1287
ENST00000392912.6	3896	3647	638.586	2.97159
ENST00000494055.5	3633	3384	107.341	0.538321
ENST00000467858.1	1276	1027	59.7059	0.986623
ENST00000472830.1	533	284	0	0
ENST00000497427.1	570	321	6.57319	0.347517
ENST00000493881.1	461	212	0	0
ENST00000481663.1	501	252	13.8305	0.93141
ENST00000911718.1	5418	5169	247.368	0.812161
ENST00000279249.3	1963	1714	0	0
ENST00000533419.1	1279	1030	0	0
ENST00000905621.1	2262	2013	34.1886	0.288233
ENST00000905622.1	1744	1495	281.945	3.20058
ENST00000905623.1	1719	1470	2.97427e-06	3.43374e-08
ENST00000911954.1	2026	1777	234.488	2.23944
ENST00000911955.1	2148	1899	0	0
ENST00000911956.1	1573	1324	7.355	0.0942756
ENST00000455566.6	5374	5125	0	0
ENST00000616467.4	2058	1809	169.461	1.58978
ENST00000482010.6	1792	1543	0	0
ENST00000470416.5	6203	5954	282.381	0.80488
ENST00000517472.1	573	324	36.1404	1.89301
ENST00000490777.3	1462	1213	40.5657	0.567548
ENST00000649083.1	2455	2206	0	0
ENST00000472664.1	770	521	53.2485	1.7345
ENST00000899910.1	1656	1407	29.7738	0.359124
ENST00000899911.1	1354	1105	9.13047	0.140228
ENST00000936866.1	2104	1855	431.075	3.94379
ENST00000941365.1	2023	1774	558.391	5.34183
ENST00000941366.1	1472	1223	112.14	1.55611
ENST00000941367.1	1712	1463	314.038	3.64287
ENST00000619701.5	3812	3563	4.35984	0.0207663
ENST00000524604.5	496	247	3.1532	0.216651
ENST00000615496.4	2459	2210	12.8733	0.0988557
ENST00000622721.1	2553	2304	0	0
ENST00000533694.5	2719	2470	14.1521	0.0972365
ENST00000534402.2	1454	1205	1.45162	0.0204442
ENST00000912114.1	3450	3201	15.01	0.079579
ENST00000912115.1	3296	3047	0	0
ENST00000614987.5	26829	26580	1458.95	0.931513
ENST00000648062.1	4065	3816	124.543	0.553881
ENST00000536315.6	2993	2744	483.539	2.99056
ENST00000556178.5	2118	1869	21.679	0.19685
ENST00000418736.6	2249	2000	19.1738	0.162698
ENST00000554206.1	1420	1171	61.1984	0.886928
ENST00000556304.1	278	38.1945	0	0
ENST00000556594.1	596	347	62.4234	3.05297
ENST00000886635.1	3122	2873	0	0
ENST00000886636.1	3198	2949	57.932	0.333387
ENST00000886637.1	3142	2893	0	0
ENST00000886638.1	3021	2772	0	0
ENST00000886639.1	3130	2881	0	0
ENST00000946930.1	3760	3511	186.914	0.903474
ENST00000946931.1	3023	2774	0.0120351	7.36287e-05
ENST00000946932.1	3055	2806	0	0
ENST00000946933.1	2826	2577	5.35917e-05	3.5293e-07
ENST00000623042.2	1467	1218	0	0
ENST00000617705.1	1806	1557	0	0
ENST00000319286.6	3278	3029	148.471	0.831853
ENST00000902451.1	3178	2929	2.28877	0.0132613
ENST00000942607.1	3599	3350	31.0378	0.157236
ENST00000942608.1	4881	4632	179.128	0.656296
ENST00000569669.6	2428	2179	280.931	2.188
ENST00000568812.1	878	629	11.3458	0.306118
ENST00000569403.1	651	402	11.3513	0.47921
ENST00000569160.1	734	485	50.9023	1.78115
ENST00000563210.1	642	393	16.9196	0.730637
ENST00000569712.1	556	307	1.23321	0.0681719
ENST00000866219.1	2338	2089	0	0
ENST00000866220.1	2277	2028	0.00023101	1.93316e-06
ENST00000866221.1	2361	2112	0	0
ENST00000866222.1	2343	2094	105.885	0.85815
ENST00000866223.1	2433	2184	20.535	0.159568
ENST00000866224.1	1883	1634	0	0
ENST00000933802.1	2060	1811	392.425	3.67742
ENST00000933803.1	2224	1975	0	0
ENST00000933804.1	1762	1513	36.6995	0.411648
ENST00000933805.1	2292	2043	0	0
ENST00000933806.1	889	640	0	0
ENST00000942715.1	2322	2073	387.177	3.16968
ENST00000942716.1	2280	2031	0	0
ENST00000942717.1	2373	2124	184.105	1.47101
ENST00000561509.3	1462	1213	0	0
ENST00000569719.5	1879	1630	0	0
ENST00000360260.6	1116	867	0	0
ENST00000567137.1	582	333	0	0
ENST00000566959.1	566	317	0	0
ENST00000562714.1	660	411	0	0
ENST00000564949.1	858	609	0	0
ENST00000337478.3	6585	6336	890.07	2.38404
ENST00000358187.2	3981	3732	0.432379	0.0019662
ENST00000647721.1	4320	4071	234.733	0.978538
ENST00000458723.1	796	547	25.8982	0.803502
ENST00000278071.6	6807	6558	451.445	1.16826
ENST00000877295.1	3976	3727	4.30356	0.0195963
ENST00000877296.1	4315	4066	135.233	0.564445
ENST00000877297.1	4020	3771	170.775	0.768552
ENST00000877298.1	4014	3765	0.0212307	9.56982e-05
ENST00000877299.1	4135	3886	891.314	3.89254
ENST00000913746.1	4517	4268	253.411	1.00764
ENST00000941388.1	4155	3906	1.15152e-07	5.00315e-10
ENST00000941389.1	4030	3781	1111.36	4.98832
ENST00000525596.6	1588	1339	22.2454	0.281945
ENST00000541810.5	1131	882	0	0
ENST00000545050.1	391	142	0	0
ENST00000511601.6	6597	6348	361.241	0.965751
ENST00000876678.1	6785	6536	132.766	0.344729
ENST00000876679.1	6748	6499	105.745	0.276133
ENST00000937747.1	6436	6187	3.12831e-05	8.58094e-08
ENST00000937748.1	6603	6354	0.0012878	3.43958e-06
ENST00000942461.1	7656	7407	59.9122	0.137271
ENST00000479147.6	816	567	160.513	4.80432
ENST00000479375.6	690	441	0	0
ENST00000393706.6	2230	1981	48.6654	0.416908
ENST00000630236.2	2160	1911	99.8907	0.887093
ENST00000373247.7	2284	2035	39.0015	0.325254
ENST00000488307.5	1172	923	74.9188	1.37751
ENST00000373228.5	1383	1134	0	0
ENST00000481552.6	504	255	41.4201	2.75661
ENST00000460181.5	2206	1957	5.46634	0.0474035
ENST00000475765.5	898	649	66.5957	1.74143
ENST00000496586.5	567	318	225.934	12.0576
ENST00000373225.7	2278	2029	599.929	5.01791
ENST00000431857.5	959	710	0	0
ENST00000423577.1	677	428	0	0
ENST00000469310.1	404	155	22.1388	2.42397
ENST00000497386.5	1060	811	59.8936	1.25333
ENST00000488506.5	649	400	0	0
ENST00000489522.5	561	312	0	0
ENST00000467826.6	996	747	54.1832	1.23097
ENST00000473536.1	347	98.0609	0	0
ENST00000475270.1	560	311	36.4474	1.98889
ENST00000910442.1	2332	2083	280.45	2.28492
ENST00000910443.1	2248	1999	0	0
ENST00000910444.1	2215	1966	17.5754	0.151714
ENST00000910445.1	2215	1966	0	0
ENST00000910446.1	2114	1865	0	0
ENST00000910447.1	2266	2017	0	0
ENST00000910448.1	2339	2090	208.613	1.69395
ENST00000910449.1	2243	1994	37.9597	0.323074
ENST00000931641.1	2286	2037	130.559	1.08773
ENST00000931642.1	1992	1743	0	0
ENST00000931643.1	2255	2006	0	0
ENST00000943702.1	2162	1913	29.8711	0.264997
ENST00000943703.1	2091	1842	0	0
ENST00000943704.1	2284	2035	40.227	0.335473
ENST00000943705.1	1962	1713	0	0
ENST00000943706.1	2146	1897	10.8135	0.0967393
ENST00000532715.5	1734	1485	0	0
ENST00000334619.7	2019	1770	0	0
ENST00000525014.2	1609	1360	1	0.0124786
ENST00000531712.6	2051	1802	0	0
ENST00000525462.1	2138	1889	0	0
ENST00000532396.1	247	23.5517	0	0
ENST00000912313.1	1969	1720	0	0
ENST00000648843.3	1688	1439	0	0
ENST00000330194.2	1685	1436	0	0
ENST00000389639.3	253	25.7547	0	0
ENST00000860936.1	945	696	0	0
ENST00000941429.1	1622	1373	0	0
ENST00000941430.1	1112	863	6	0.11799
ENST00000358476.7	6459	6210	299.934	0.819671
ENST00000392723.6	6181	5932	2376.91	6.80013
ENST00000271715.7	6655	6406	149.862	0.397017
ENST00000710270.1	6655	6406	149.862	0.397017
ENST00000368863.6	6054	5805	0.203179	0.000593994
ENST00000409503.5	4813	4564	0	0
ENST00000531094.5	4415	4166	0	0
ENST00000439756.2	5812	5563	577.938	1.7631
ENST00000703168.1	4350	4101	69.1945	0.286343
ENST00000491586.5	4130	3881	59.0328	0.25814
ENST00000529669.1	949	700	2.27919	0.055257
ENST00000497787.1	490	241	4.34986	0.306312
ENST00000492528.1	508	259	16.6008	1.08776
ENST00000482678.1	568	319	0	0
ENST00000441516.1	526	277	0	0
ENST00000495253.1	617	368	26.5952	1.22648
ENST00000703169.1	1886	1637	153.79	1.59435
ENST00000485040.5	2741	2492	374.386	2.54963
ENST00000594456.1	561	312	0	0
ENST00000467287.5	649	400	18.5648	0.787653
ENST00000533461.5	550	301	0.215838	0.0121693
ENST00000533351.5	586	337	30.9998	1.56111
ENST00000450842.1	489	240	23.4865	1.66078
ENST00000476128.1	397	148	15.0433	1.72498
ENST00000465409.1	896	647	57.7007	1.5135
ENST00000369937.5	1100	851	787.337	15.7013
ENST00000486762.6	550	301	0	0
ENST00000477994.1	713	464	38.7189	1.41615
ENST00000888778.1	1248	999	137.292	2.3323
ENST00000888779.1	1198	949	0.00821318	0.000146876
ENST00000888780.1	1361	1112	15.662	0.239027
ENST00000888781.1	1177	928	80.6899	1.47563
ENST00000888782.1	1051	802	0	0
ENST00000888783.1	1265	1016	104.54	1.7462
ENST00000888784.1	1062	813	23.0483	0.481121
ENST00000888785.1	1122	873	0	0
ENST00000925786.1	1290	1041	45.3059	0.738599
ENST00000925787.1	1260	1011	0.0238482	0.000400322
ENST00000925788.1	1126	877	16.9067	0.327162
ENST00000925789.1	948	699	0	0
ENST00000925790.1	1130	881	0	0
ENST00000925791.1	757	508	15.5805	0.520501
ENST00000925792.1	1106	857	0	0
ENST00000925793.1	1157	908	2.76068	0.0515982
ENST00000925794.1	1234	985	329.932	5.6845
ENST00000941431.1	1086	837	0	0
ENST00000941432.1	1023	774	0	0
ENST00000941433.1	1257	1008	66.8744	1.12591
ENST00000295958.10	6252	6003	6524.21	18.4444
ENST00000630374.1	608	359	16.8139	0.794841
ENST00000512441.5	622	373	0	0
ENST00000511809.5	830	581	18.2522	0.533144
ENST00000510628.1	634	385	42.4404	1.87078
ENST00000507613.5	680	431	16.0347	0.631377
ENST00000505729.1	612	363	0	0
ENST00000865444.1	2620	2371	286.151	2.04818
ENST00000865445.1	2178	1929	114.1	1.00382
ENST00000865446.1	1952	1703	0	0
ENST00000865447.1	1803	1554	0	0
ENST00000865448.1	1937	1688	0	0
ENST00000865449.1	2160	1911	0	0
ENST00000865450.1	1845	1596	43.5305	0.462877
ENST00000865451.1	1911	1662	0	0
ENST00000865452.1	1541	1292	316.278	4.15443
ENST00000865453.1	1820	1571	73.728	0.796455
ENST00000865454.1	1956	1707	0	0
ENST00000865455.1	1930	1681	0	0
ENST00000865456.1	1824	1575	24.1352	0.260061
ENST00000865457.1	1651	1402	0	0
ENST00000865458.1	1933	1684	0	0
ENST00000865459.1	1970	1721	112.052	1.10495
ENST00000865460.1	1872	1623	0	0
ENST00000865461.1	1685	1436	57.9386	0.684728
ENST00000865462.1	1559	1310	11.8622	0.153673
ENST00000865463.1	2772	2523	122.641	0.824944
ENST00000865464.1	1402	1153	0	0
ENST00000865465.1	1401	1152	0	0
ENST00000865466.1	1401	1152	0	0
ENST00000865467.1	1363	1114	41.9231	0.638665
ENST00000865468.1	1308	1059	0	0
ENST00000865469.1	1498	1249	0	0
ENST00000865470.1	1272	1023	0	0
ENST00000865471.1	1478	1229	0	0
ENST00000865472.1	1309	1060	0	0
ENST00000865473.1	1692	1443	0	0
ENST00000938532.1	2200	1951	0	0
ENST00000938533.1	2720	2471	161.455	1.10888
ENST00000938534.1	1087	838	0	0
ENST00000938535.1	1105	856	0	0
ENST00000938536.1	1202	953	735.931	13.1054
ENST00000938537.1	1146	897	29.8316	0.564403
ENST00000942515.1	2033	1784	0.439565	0.00418151
ENST00000942516.1	1985	1736	0	0
ENST00000942517.1	1529	1280	0	0
ENST00000942518.1	1815	1566	0	0
ENST00000942519.1	1164	915	0	0
ENST00000309318.8	989	740	2466.58	56.5676
ENST00000392210.6	600	351	994.598	48.089
ENST00000542235.1	920	671	80.0156	2.02375
ENST00000912829.1	969	720	5.95281	0.140312
ENST00000472897.5	501	252	14.536	0.978922
ENST00000488216.5	835	586	0	0
ENST00000376759.8	4298	4049	1885.91	7.90458
ENST00000466764.5	1375	1126	46.7344	0.704373
ENST00000490127.5	567	318	8.50828	0.454067
ENST00000491240.5	951	702	65.4713	1.58277
ENST00000489344.5	724	475	0	0
ENST00000485213.1	947	698	298.688	7.26218
ENST00000376755.1	1130	881	7357.36	141.727
ENST00000491236.1	729	480	150.409	5.31786
ENST00000354480.2	1884	1635	477.536	4.9567
ENST00000886879.1	1408	1159	0	0
ENST00000886880.1	1428	1179	5.05676e-08	7.27886e-10
ENST00000915089.1	1379	1130	25.4313	0.38194
ENST00000915090.1	1271	1022	0	0
ENST00000915091.1	1442	1193	9062.92	128.924
ENST00000915092.1	1540	1291	2.10877e-08	2.77209e-10
ENST00000915093.1	1561	1312	0	0
ENST00000951739.1	1406	1157	5876.97	86.2035
ENST00000951740.1	1775	1526	0	0
ENST00000257359.7	3628	3379	13.8381	0.0695014
ENST00000531752.1	2250	2001	24.1619	0.204922
ENST00000875535.1	3146	2897	0	0
ENST00000912959.1	3587	3338	0	0
ENST00000912960.1	2726	2477	0	0
ENST00000912961.1	3326	3077	0	0
ENST00000912962.1	3079	2830	0	0
ENST00000912963.1	2915	2666	1.4815e-06	9.43076e-09
ENST00000566542.5	2398	2149	120.668	0.952929
ENST00000622833.4	1049	800	84.1154	1.78439
ENST00000624579.3	1115	866	339.788	6.65878
ENST00000287706.8	1210	961	485.46	8.57305
ENST00000565187.5	1043	794	80.6677	1.72419
ENST00000568738.1	439	190	0	0
ENST00000568320.5	667	418	38.818	1.57602
ENST00000566419.1	738	489	1.11177	0.0385844
ENST00000570292.1	579	330	6.12235	0.314854
ENST00000563940.1	354	105.028	7.2373	1.16944
ENST00000567030.5	454	205	12.8378	1.06278
ENST00000567420.1	339	90.1399	13.2244	2.48979
ENST00000707135.1	2405	2156	25.7506	0.202695
ENST00000707136.1	2937	2688	159.731	1.00848
ENST00000295984.7	3368	3119	10.5905	0.0576243
ENST00000412055.6	3775	3526	70.3953	0.338818
ENST00000411976.2	1475	1226	21.9442	0.303762
ENST00000879140.1	3856	3607	79.0476	0.371918
